sensor_id,neighbor_id,distance_km
2002,e20e9778-a020-4b86-932a-b7ab6a713a00,0.462385
e20e9778-a020-4b86-932a-b7ab6a713a00,24039f11-a4fc-4b2d-8bc0-6fd36059f117,2.271111
24039f11-a4fc-4b2d-8bc0-6fd36059f117,e20e9778-a020-4b86-932a-b7ab6a713a00,2.271111
e20e9778-a020-4b86-932a-b7ab6a713a00,874ff9c6-786d-45fc-a90e-48c7ffe03417,2.379942
874ff9c6-786d-45fc-a90e-48c7ffe03417,e20e9778-a020-4b86-932a-b7ab6a713a00,2.379942
e20e9778-a020-4b86-932a-b7ab6a713a00,23b735ef-a996-4a7f-9998-2aa7e78827b0,1.936032
23b735ef-a996-4a7f-9998-2aa7e78827b0,e20e9778-a020-4b86-932a-b7ab6a713a00,1.936032
e20e9778-a020-4b86-932a-b7ab6a713a00,ece1058a-ecab-4736-872f-790145aaadfe,9.006381
ece1058a-ecab-4736-872f-790145aaadfe,e20e9778-a020-4b86-932a-b7ab6a713a00,9.006381
e20e9778-a020-4b86-932a-b7ab6a713a00,40f081a6-4095-43f7-bffb-64e2af8c026e,0.675922
40f081a6-4095-43f7-bffb-64e2af8c026e,e20e9778-a020-4b86-932a-b7ab6a713a00,0.675922
e20e9778-a020-4b86-932a-b7ab6a713a00,7b316592-8036-41e2-b8dc-b06b6a9afd54,0.966251
7b316592-8036-41e2-b8dc-b06b6a9afd54,e20e9778-a020-4b86-932a-b7ab6a713a00,0.966251
e20e9778-a020-4b86-932a-b7ab6a713a00,692c454c-a1ad-41fa-b3ca-aa1cb7d55d30,2.605597
