timestamp,sensorId,humidity,pm10,pm25,pressure,temperature,wind_speed,neighbor1_humidity,neighbor2_humidity,neighbor3_humidity,neighbor4_humidity,neighbor5_humidity,neighbor1_pressure,neighbor2_pressure,neighbor3_pressure,neighbor4_pressure,neighbor5_pressure,neighbor1_temperature,neighbor2_temperature,neighbor3_temperature,neighbor4_temperature,neighbor5_temperature,neighbor1_wind_speed,neighbor2_wind_speed,neighbor3_wind_speed,neighbor4_wind_speed,neighbor5_wind_speed,season,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,is_weekend,is_heating_season
2025-11-28 10:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,80.25,0.75,0.5,943.25,5.0,6.56021604920635,72.16374269005848,72.16374269005848,80.88888888888889,72.16374269005848,75.25,981.2317708333334,981.2317708333334,981.2317708333334,981.2317708333334,983.0,7.9424119241192415,7.9424119241192415,5.222222222222222,7.9424119241192415,6.0,5.7515564,5.7515564,5.7515564,6.56021604920635,5.7515564,autumn,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 11:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,82.0,1.5,1.25,943.0,4.5,6.511223820634921,73.70394736842105,73.70394736842105,82.0,73.70394736842105,79.25,980.9010416666666,980.9010416666666,980.9010416666666,980.9010416666666,982.75,7.827235772357724,7.827235772357724,5.0,7.827235772357724,5.75,6.2067385,6.2067385,6.2067385,6.511223820634921,6.2067385,autumn,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 12:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,83.75,1.75,1.25,942.5,4.0,4.990404680952381,75.83510860484546,75.83510860484546,83.75,75.83510860484546,80.75,980.3125,980.3125,980.3125,980.3125,982.0,7.709349593495935,7.709349593495935,5.0,7.709349593495935,5.0,3.7585104,3.7585104,3.7585104,4.990404680952381,3.7585104,autumn,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 13:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,84.0,2.3333333333333335,1.3333333333333333,942.0,4.666666666666667,6.626736587301588,76.87526106934001,76.87526106934001,86.25,76.87526106934001,80.0,980.0824652777778,980.0824652777778,980.0824652777778,980.0824652777778,982.0,7.641598915989159,7.641598915989159,6.0,7.641598915989159,5.333333333333333,6.037383,6.037383,6.037383,6.626736587301588,6.037383,autumn,-0.2588190451025208,-0.9659258262890684,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 14:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,83.75,1.25,1.0,942.0,5.0,6.020352619047619,76.4329573934837,76.4329573934837,86.0,76.4329573934837,81.25,979.6701388888888,979.6701388888888,979.6701388888888,979.6701388888888,981.5,7.588075880758807,7.588075880758807,6.0,7.588075880758807,5.0,4.9785542,4.9785542,4.9785542,6.020352619047619,4.9785542,autumn,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 15:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,84.5,2.5,1.25,942.0,4.0,6.66920212063492,75.67342342342342,75.67342342342342,86.5,75.67342342342342,81.5,979.5703125,979.5703125,979.5703125,979.5703125,981.0,7.611788617886178,7.611788617886178,6.0,7.611788617886178,5.0,4.2671766,4.2671766,4.2671766,6.66920212063492,4.2671766,autumn,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 16:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,84.25,1.5,1.0,942.0,4.0,6.483384931746032,77.96565315315316,77.96565315315316,88.0,77.96565315315316,85.75,979.708984375,979.708984375,979.708984375,979.708984375,981.5,7.469004065040651,7.469004065040651,6.0,7.469004065040651,5.0,5.3517847,5.3517847,5.3517847,6.483384931746032,5.3517847,autumn,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 17:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,85.0,3.25,1.75,942.0,4.0,6.603058371428571,79.23851351351351,79.23851351351351,90.0,79.23851351351351,87.5,979.7356770833334,979.7356770833334,979.7356770833334,979.7356770833334,981.75,7.360772357723578,7.360772357723578,6.0,7.360772357723578,5.0,6.0721655,6.0721655,6.0721655,6.603058371428571,6.0721655,autumn,-0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 18:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,85.5,2.5,1.75,942.0,4.0,4.840421877777778,78.83125,78.83125,92.0,78.83125,87.25,980.092803030303,980.092803030303,980.092803030303,980.092803030303,981.5,7.242559523809524,7.242559523809524,6.0,7.242559523809524,5.0,2.6208394,2.6208394,2.6208394,4.840421877777778,2.6208394,autumn,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 19:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,86.25,2.25,1.5,942.0,4.0,5.560039887301587,78.4240990990991,78.4240990990991,89.0,78.4240990990991,88.25,980.0552188552188,980.0552188552188,980.0552188552188,980.0552188552188,981.5,7.146825396825397,7.146825396825397,5.0,7.146825396825397,4.5,5.6233797,5.6233797,5.6233797,5.560039887301587,5.6233797,autumn,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 20:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,85.5,2.0,0.75,942.0,4.0,5.095578961904762,77.72037037037038,77.72037037037038,91.0,77.72037037037038,85.66666666666667,979.7468013468014,979.7468013468014,979.7468013468014,979.7468013468014,981.0,7.035714285714286,7.035714285714286,5.0,7.035714285714286,4.0,5.4656014,5.4656014,5.4656014,5.095578961904762,5.4656014,autumn,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 21:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,85.0,1.0,0.6666666666666666,941.0,4.0,6.191052748095237,76.95563063063062,76.95563063063062,88.25,76.95563063063062,83.75,979.370202020202,979.370202020202,979.370202020202,979.370202020202,981.0,7.121031746031745,7.121031746031745,5.0,7.121031746031745,4.25,5.8852015,5.8852015,5.8852015,6.191052748095237,5.8852015,autumn,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 22:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,85.0,0.75,0.25,941.0,4.0,5.44318114015873,77.16428571428571,77.16428571428571,86.0,77.16428571428571,82.25,978.7311827956988,978.7311827956988,978.7311827956988,978.7311827956988,980.75,6.997916666666667,6.997916666666667,5.0,6.997916666666667,4.25,5.0816135,5.0816135,5.0816135,5.44318114015873,5.0816135,autumn,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-28 23:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,85.0,0.5,0.0,941.0,4.0,4.98137999047619,78.15238095238095,78.15238095238095,88.0,78.15238095238095,84.0,978.4193548387096,978.4193548387096,978.4193548387096,978.4193548387096,980.0,6.895833333333333,6.895833333333333,5.0,6.895833333333333,4.0,5.6233797,5.6233797,5.6233797,4.98137999047619,5.6233797,autumn,-0.2588190451025215,0.965925826289068,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1
2025-11-29 00:00:00+00:00,007f2b03-94e6-47b3-9e3e-44273354acd5,85.0,0.5,0.25,941.0,3.75,2.334847450793651,77.80714285714286,77.80714285714286,90.5,77.80714285714286,84.5,978.3521505376344,978.3521505376344,978.3521505376344,978.3521505376344,980.0,6.772916666666667,6.772916666666667,5.0,6.772916666666667,4.0,2.3051248,2.3051248,2.3051248,2.334847450793651,2.3051248,autumn,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,1
